TRANSACTION_ID,CUSTOMER_ID,ORDER_DATE,CHANNEL,STORE_ID,PAYMENT_METHOD,SUBTOTAL,DISCOUNT_AMOUNT,TAX_AMOUNT,SHIPPING_AMOUNT,TOTAL_AMOUNT,PROMO_CODE_USED,DEVICE_TYPE,FULFILLMENT_METHOD,RETURN_FLAG
100189,98,2024-08-22,Store,1047.0,Credit Card,134.98,4.5,12.9,0.0,143.38,N/A,InStore,In-Store,False
100190,40,2024-08-05,Store,1010.0,Credit Card,159.99,0.0,3.3,0.0,163.29,N/A,InStore,In-Store,False
100220,50,2024-08-21,Store,1001.0,Credit Card,94.99,0.0,14.4,0.0,109.39,N/A,InStore,In-Store,False
100228,73,2024-08-05,Store,1021.0,Credit Card,94.99,0.0,9.6,0.0,104.59,N/A,InStore,In-Store,False
100238,21,2024-08-23,Store,1045.0,Credit Card,129.99,3.9,3.2,0.0,129.29,N/A,InStore,In-Store,False
100245,54,2024-08-01,Store,1036.0,Debit Card,299.98,8.5,8.5,0.0,299.98,N/A,InStore,In-Store,False
100256,70,2024-08-04,Store,1008.0,Credit Card,129.98,5.4,10.5,0.0,135.08,N/A,InStore,In-Store,False
100262,64,2024-08-19,Store,1010.0,Credit Card,255.97,0.0,15.7,0.0,271.67,N/A,InStore,In-Store,False
100268,33,2024-08-08,Store,1003.0,Credit Card,84.99,4.25,5.6,0.0,86.34,N/A,InStore,In-Store,False
100273,99,2024-08-13,Store,1010.0,Credit Card,424.97,50.2,12.7,0.0,387.47,N/A,InStore,In-Store,False
100278,36,2024-08-31,Store,1005.0,Credit Card,199.98,1.0,12.1,0.0,211.08,N/A,InStore,In-Store,False
100280,77,2024-08-17,Store,1015.0,Credit Card,319.98,20.8,6.8,0.0,305.98,N/A,InStore,In-Store,False
100281,92,2024-08-07,Store,1014.0,Credit Card,324.98,17.5,14.5,0.0,321.98,N/A,InStore,In-Store,False
100297,23,2024-08-05,Store,1006.0,Credit Card,84.99,2.55,4.8,0.0,87.24,N/A,InStore,In-Store,False
100373,95,2024-09-18,Store,1038.0,Credit Card,244.98,0.0,15.9,0.0,260.88,N/A,InStore,In-Store,False
100379,58,2024-09-04,Store,1012.0,Credit Card,109.98,0.0,9.5,0.0,119.48,N/A,InStore,In-Store,False
100382,99,2024-09-17,Store,1013.0,Credit Card,209.98,32.55,15.0,0.0,192.43,N/A,InStore,In-Store,False
100397,57,2024-09-11,Store,1045.0,Credit Card,159.99,35.2,4.7,0.0,129.49,N/A,InStore,In-Store,False
100405,72,2024-09-19,Store,1022.0,PayPal,99.99,0.0,11.0,0.0,110.99,N/A,InStore,In-Store,False
100406,96,2024-09-12,Store,1024.0,Google Pay,49.99,0.0,6.5,0.0,56.49,N/A,InStore,In-Store,False
100418,48,2024-09-04,Store,1028.0,Google Pay,119.99,0.0,6.3,0.0,126.29,N/A,InStore,In-Store,False
100419,47,2024-09-01,Store,1033.0,Credit Card,74.99,0.75,11.3,0.0,85.54,N/A,InStore,In-Store,False
100432,96,2024-09-28,Store,1026.0,Credit Card,44.99,2.25,3.1,0.0,45.84,N/A,InStore,In-Store,False
100445,99,2024-09-25,Store,1007.0,Credit Card,144.98,2.55,3.6,0.0,146.03,N/A,InStore,In-Store,False
100464,5,2024-09-14,Store,1036.0,Credit Card,189.99,15.2,3.9,0.0,178.69,N/A,InStore,In-Store,False
100466,14,2024-09-20,Store,1025.0,Credit Card,279.98,0.0,3.3,0.0,283.28,N/A,InStore,In-Store,False
100269,39,2024-08-07,Store,1032.0,Credit Card,479.96,0.0,5.2,0.0,485.16,N/A,InStore,In-Store,False
100288,52,2024-08-19,Store,1022.0,Google Pay,399.97,68.1,6.7,0.0,338.57,N/A,InStore,In-Store,False
100400,16,2024-09-15,Store,1024.0,Credit Card,85.98,1.72,10.4,0.0,94.66,N/A,InStore,In-Store,False
100439,36,2024-09-15,Store,1005.0,Credit Card,292.97,0.0,6.0,0.0,298.97,N/A,InStore,In-Store,False
100440,34,2024-09-17,Store,1004.0,Credit Card,249.99,12.5,10.9,0.0,248.39,N/A,InStore,In-Store,False
100446,72,2024-09-10,Store,1018.0,Credit Card,99.99,0.0,9.4,0.0,109.39,N/A,InStore,In-Store,False
100449,78,2024-09-29,Store,1001.0,Credit Card,189.99,0.0,6.2,0.0,196.19,N/A,InStore,In-Store,False
100456,58,2024-09-29,Store,1008.0,Apple Pay,139.98,0.0,5.1,0.0,145.08,N/A,InStore,In-Store,False
100481,35,2024-09-07,Store,1004.0,Credit Card,224.98,0.0,3.9,0.0,228.88,N/A,InStore,In-Store,False
100393,9,2024-09-15,Store,1042.0,Debit Card,59.99,0.0,15.7,0.0,75.69,N/A,InStore,In-Store,False
100550,18,2024-10-06,Store,1015.0,PayPal,129.99,11.7,3.5,0.0,121.79,N/A,InStore,In-Store,False
100553,32,2024-10-10,Store,1046.0,Credit Card,389.98,0.0,4.7,0.0,394.68,N/A,InStore,In-Store,False
100570,82,2024-10-22,Store,1001.0,Credit Card,569.94,0.0,5.9,0.0,575.84,N/A,InStore,In-Store,False
100578,34,2024-10-29,Store,1004.0,Apple Pay,124.98,7.65,10.2,0.0,127.53,N/A,InStore,In-Store,False
100589,22,2024-10-05,Store,1029.0,Credit Card,114.98,0.0,6.6,0.0,121.58,N/A,InStore,In-Store,False
100596,72,2024-10-20,Store,1018.0,Credit Card,459.98,0.0,2.7,0.0,462.68,N/A,InStore,In-Store,False
100604,42,2024-10-13,Store,1001.0,Credit Card,464.96,3.6,2.4,0.0,463.76,N/A,InStore,In-Store,False
100619,98,2024-10-22,Store,1029.0,Credit Card,139.99,0.0,2.5,0.0,142.49,N/A,InStore,In-Store,False
100627,37,2024-10-16,Store,1045.0,Credit Card,584.96,37.8,5.4,0.0,552.56,N/A,InStore,In-Store,False
100630,54,2024-10-28,Store,1029.0,Credit Card,149.99,0.0,5.2,0.0,155.19,N/A,InStore,In-Store,False
100638,32,2024-10-04,Store,1008.0,Credit Card,159.99,0.0,5.7,0.0,165.69,N/A,InStore,In-Store,False
100640,85,2024-10-08,Store,1016.0,Credit Card,249.99,25.0,5.0,0.0,229.99,N/A,InStore,In-Store,False
100646,28,2024-10-13,Store,1003.0,Credit Card,134.99,0.0,5.4,0.0,140.39,N/A,InStore,In-Store,False
100653,82,2024-10-03,Store,1001.0,PayPal,69.99,0.0,15.2,0.0,85.19,N/A,InStore,In-Store,False
100661,53,2024-10-27,Store,1010.0,Credit Card,164.99,0.0,5.4,0.0,170.39,N/A,InStore,In-Store,False
100663,43,2024-10-27,Store,1043.0,Credit Card,44.99,0.0,5.3,0.0,50.29,N/A,InStore,In-Store,False
100667,28,2024-10-14,Store,1005.0,Credit Card,299.99,15.0,6.5,0.0,291.49,N/A,InStore,In-Store,False
100670,73,2024-10-05,Store,1014.0,Credit Card,89.99,0.0,7.6,0.0,97.59,N/A,InStore,In-Store,False
100745,27,2024-11-07,Store,1025.0,Apple Pay,129.99,11.7,9.0,0.0,127.29,N/A,InStore,In-Store,False
100758,14,2024-11-21,Store,1041.0,Cash,349.96,8.5,7.0,0.0,348.46,N/A,InStore,In-Store,False
100804,29,2024-11-22,Store,1002.0,Credit Card,544.96,26.55,15.7,0.0,534.11,N/A,InStore,In-Store,False
100830,32,2024-11-27,Store,1007.0,Credit Card,289.98,0.0,11.2,0.0,301.18,N/A,InStore,In-Store,False
100831,25,2024-11-30,Store,1024.0,Google Pay,79.99,0.0,14.6,0.0,94.59,N/A,InStore,In-Store,False
100832,60,2024-11-29,Store,1010.0,Debit Card,169.99,11.9,5.5,0.0,163.59,N/A,InStore,In-Store,False
100863,27,2024-11-03,Store,1027.0,Debit Card,39.99,0.0,4.9,0.0,44.89,N/A,InStore,In-Store,False
100869,7,2024-11-13,Store,1008.0,Credit Card,89.99,7.2,6.2,0.0,88.99,N/A,InStore,In-Store,False
100960,80,2024-12-22,Store,1022.0,Credit Card,169.98,6.8,8.0,0.0,171.18,N/A,InStore,In-Store,False
100966,38,2024-12-05,Store,1001.0,Credit Card,149.99,0.0,3.8,0.0,153.79,N/A,InStore,In-Store,False
100986,24,2024-12-17,Store,1029.0,Credit Card,229.99,18.4,3.2,0.0,214.79,N/A,InStore,In-Store,False
100989,57,2024-12-30,Store,1041.0,PayPal,94.99,4.75,6.9,0.0,97.14,N/A,InStore,In-Store,False
101001,75,2024-12-25,Store,1002.0,Credit Card,259.97,0.0,8.0,0.0,267.97,N/A,InStore,In-Store,False
101013,77,2024-12-27,Store,1017.0,Credit Card,85.98,0.0,3.8,0.0,89.78,N/A,InStore,In-Store,False
101014,98,2024-12-18,Store,1031.0,Credit Card,339.98,30.6,4.0,0.0,313.38,N/A,InStore,In-Store,False
101019,83,2024-12-26,Store,1045.0,Cash,42.99,3.01,10.7,0.0,50.68,N/A,InStore,In-Store,False
101113,3,2025-01-26,Store,1011.0,Credit Card,129.99,0.0,5.5,0.0,135.49,N/A,InStore,In-Store,False
100633,71,2024-10-26,Store,1039.0,Credit Card,344.97,0.0,4.6,0.0,349.57,N/A,InStore,In-Store,False
100788,52,2024-11-12,Store,1044.0,Google Pay,349.98,82.2,14.5,0.0,282.28,N/A,InStore,In-Store,False
100829,80,2024-11-13,Store,1022.0,Credit Card,119.98,0.0,4.3,0.0,124.28,N/A,InStore,In-Store,False
100870,92,2024-11-09,Store,1018.0,Credit Card,34.99,0.0,6.7,0.0,41.69,N/A,InStore,In-Store,False
100874,61,2024-11-22,Store,1006.0,Credit Card,389.97,0.0,6.1,0.0,396.07,N/A,InStore,In-Store,False
100882,58,2024-11-18,Store,1011.0,Credit Card,89.99,25.2,5.9,0.0,70.69,N/A,InStore,In-Store,False
100950,71,2024-12-16,Store,1008.0,PayPal,267.96,1.72,12.9,0.0,279.14,N/A,InStore,In-Store,False
100951,46,2024-12-20,Store,1019.0,Credit Card,279.98,1.4,5.1,0.0,283.68,N/A,InStore,In-Store,False
100955,59,2024-12-06,Store,1023.0,Debit Card,99.99,10.0,7.4,0.0,97.39,N/A,InStore,In-Store,False
100997,85,2024-12-20,Store,1017.0,Credit Card,42.99,0.0,2.4,0.0,45.39,N/A,InStore,In-Store,False
101026,100,2024-12-27,Store,1030.0,Debit Card,39.99,4.0,7.0,0.0,42.99,N/A,InStore,In-Store,False
101016,43,2024-12-01,Store,1001.0,Credit Card,42.99,1.29,5.1,0.0,46.8,N/A,InStore,In-Store,False
101116,7,2025-01-18,Store,1046.0,Credit Card,439.98,19.0,15.8,0.0,436.78,N/A,InStore,In-Store,False
101125,97,2025-01-17,Store,1034.0,Credit Card,224.97,15.75,15.2,0.0,224.42,N/A,InStore,In-Store,False
101141,3,2025-01-29,Store,1010.0,Apple Pay,49.99,0.0,12.3,0.0,62.29,N/A,InStore,In-Store,False
101146,74,2025-01-21,Store,1009.0,Credit Card,169.99,0.0,4.2,0.0,174.19,N/A,InStore,In-Store,False
101154,5,2025-01-15,Store,1030.0,Credit Card,254.98,8.0,13.7,0.0,260.68,N/A,InStore,In-Store,False
101156,76,2025-01-04,Store,1024.0,Credit Card,159.99,0.0,15.4,0.0,175.39,N/A,InStore,In-Store,False
101195,98,2025-01-21,Store,1047.0,Credit Card,219.96,16.75,4.9,0.0,208.11,N/A,InStore,In-Store,False
101199,13,2025-01-31,Store,1003.0,Credit Card,349.97,1.6,3.3,0.0,351.67,N/A,InStore,In-Store,False
101200,31,2025-01-30,Store,1008.0,Google Pay,129.99,0.0,6.3,0.0,136.29,N/A,InStore,In-Store,False
101201,39,2025-01-12,Store,1047.0,Credit Card,389.97,7.8,13.8,0.0,395.97,N/A,InStore,In-Store,False
101203,89,2025-01-10,Store,1022.0,Google Pay,229.99,2.3,5.2,0.0,232.89,N/A,InStore,In-Store,False
101206,35,2025-01-12,Store,1003.0,Credit Card,267.97,1.72,14.9,0.0,281.15,N/A,InStore,In-Store,False
101209,11,2025-01-02,Store,1033.0,Debit Card,229.99,9.2,8.4,0.0,229.19,N/A,InStore,In-Store,False
101220,6,2025-01-23,Store,1043.0,Credit Card,324.98,0.0,5.7,0.0,330.68,N/A,InStore,In-Store,False
101278,62,2025-02-12,Store,1032.0,Credit Card,89.99,0.0,5.1,0.0,95.09,N/A,InStore,In-Store,False
101282,34,2025-02-20,Store,1038.0,Apple Pay,164.98,5.65,9.2,0.0,168.53,N/A,InStore,In-Store,False
101298,49,2025-02-05,Store,1009.0,Google Pay,84.99,6.8,4.1,0.0,82.29,N/A,InStore,In-Store,False
101307,11,2025-02-02,Store,1031.0,Debit Card,169.98,45.89,4.5,0.0,128.59,N/A,InStore,In-Store,False
101321,35,2025-02-25,Store,1005.0,Credit Card,94.99,0.0,3.5,0.0,98.49,N/A,InStore,In-Store,False
101345,30,2025-02-28,Store,1026.0,Credit Card,199.98,0.0,12.9,0.0,212.88,N/A,InStore,In-Store,False
101353,84,2025-02-08,Store,1029.0,Credit Card,139.99,0.0,3.1,0.0,143.09,N/A,InStore,In-Store,False
101369,60,2025-02-06,Store,1039.0,Credit Card,292.97,2.58,7.5,0.0,297.89,N/A,InStore,In-Store,False
101384,55,2025-02-21,Store,1036.0,Credit Card,194.98,0.0,5.7,0.0,200.68,N/A,InStore,In-Store,False
101388,44,2025-02-23,Store,1008.0,Credit Card,259.98,6.0,4.7,0.0,258.68,N/A,InStore,In-Store,False
101393,51,2025-02-10,Store,1023.0,Google Pay,69.99,0.0,3.3,0.0,73.29,N/A,InStore,In-Store,False
101403,26,2025-02-07,Store,1002.0,Credit Card,169.98,0.0,3.1,0.0,173.08,N/A,InStore,In-Store,False
101422,31,2025-02-22,Store,1011.0,Credit Card,139.99,0.0,5.5,0.0,145.49,N/A,InStore,In-Store,False
101426,44,2025-02-02,Store,1008.0,Credit Card,229.99,6.9,7.4,0.0,230.49,N/A,InStore,In-Store,False
101485,11,2025-03-06,Store,1047.0,Credit Card,42.99,0.0,6.9,0.0,49.89,N/A,InStore,In-Store,False
101501,9,2025-03-25,Store,1036.0,Credit Card,34.99,3.15,7.1,0.0,38.94,N/A,InStore,In-Store,False
101504,87,2025-03-22,Store,1044.0,Credit Card,89.99,3.6,10.3,0.0,96.69,N/A,InStore,In-Store,False
101511,56,2025-03-26,Store,1018.0,Credit Card,129.99,0.0,12.1,0.0,142.09,N/A,InStore,In-Store,False
101517,50,2025-03-03,Store,1043.0,Credit Card,184.98,0.0,3.2,0.0,188.18,N/A,InStore,In-Store,False
101518,85,2025-03-26,Store,1014.0,Credit Card,374.96,8.0,5.0,0.0,371.96,N/A,InStore,In-Store,False
101519,29,2025-03-09,Store,1043.0,Credit Card,199.98,0.0,5.0,0.0,204.98,N/A,InStore,In-Store,False
101524,39,2025-03-08,Store,1032.0,Credit Card,137.98,0.0,2.7,0.0,140.68,N/A,InStore,In-Store,False
101537,77,2025-03-10,Store,1020.0,Apple Pay,229.99,0.0,8.8,0.0,238.79,N/A,InStore,In-Store,False
101554,56,2025-03-09,Store,1018.0,Credit Card,379.96,69.2,3.1,0.0,313.86,N/A,InStore,In-Store,False
101555,32,2025-03-11,Store,1010.0,Google Pay,409.97,0.0,11.8,0.0,421.77,N/A,InStore,In-Store,False
101556,21,2025-03-05,Store,1028.0,Cash,517.96,0.0,5.6,0.0,523.56,N/A,InStore,In-Store,False
101573,79,2025-03-12,Store,1038.0,Credit Card,34.99,0.0,4.3,0.0,39.29,N/A,InStore,In-Store,False
101587,85,2025-03-12,Store,1015.0,Credit Card,89.99,8.1,3.7,0.0,85.59,N/A,InStore,In-Store,False
101588,88,2025-03-27,Store,1004.0,Credit Card,209.98,5.6,6.9,0.0,211.28,N/A,InStore,In-Store,False
101593,16,2025-03-06,Store,1045.0,Credit Card,559.97,12.6,2.7,0.0,550.07,N/A,InStore,In-Store,False
101597,31,2025-03-22,Store,1039.0,Credit Card,259.97,0.0,7.8,0.0,267.77,N/A,InStore,In-Store,False
101599,47,2025-03-07,Store,1034.0,Credit Card,429.98,37.4,3.3,0.0,395.88,N/A,InStore,In-Store,False
101600,15,2025-03-24,Store,1010.0,Credit Card,99.99,0.0,8.3,0.0,108.29,N/A,InStore,In-Store,False
101602,4,2025-03-25,Store,1044.0,Debit Card,149.99,0.0,5.4,0.0,155.39,N/A,InStore,In-Store,False
101610,34,2025-03-26,Store,1003.0,Credit Card,609.95,24.0,5.4,0.0,591.35,N/A,InStore,In-Store,False
101649,16,2025-03-11,Store,1025.0,Credit Card,369.97,16.0,2.5,0.0,356.47,N/A,InStore,In-Store,False
101652,48,2025-03-02,Store,1024.0,Credit Card,249.97,6.75,5.8,0.0,249.02,N/A,InStore,In-Store,False
101710,69,2025-04-02,Store,1025.0,Credit Card,119.99,0.0,6.1,0.0,126.09,N/A,InStore,In-Store,False
101726,11,2025-04-20,Store,1042.0,Credit Card,59.99,0.0,7.9,0.0,67.89,N/A,InStore,In-Store,False
101754,86,2025-04-21,Store,1029.0,Apple Pay,189.99,17.1,6.0,0.0,178.89,N/A,InStore,In-Store,False
101757,78,2025-04-20,Store,1003.0,Credit Card,49.99,0.0,5.9,0.0,55.89,N/A,InStore,In-Store,False
101776,28,2025-04-27,Store,1003.0,Credit Card,84.99,0.0,3.6,0.0,88.59,N/A,InStore,In-Store,False
101812,98,2025-04-07,Store,1029.0,Credit Card,337.97,9.6,6.7,0.0,335.07,N/A,InStore,In-Store,False
101816,2,2025-04-27,Store,1002.0,Credit Card,529.98,0.0,5.8,0.0,535.78,N/A,InStore,In-Store,False
101827,67,2025-04-11,Store,1001.0,Credit Card,139.99,14.0,5.5,0.0,131.49,N/A,InStore,In-Store,False
101830,20,2025-04-16,Store,1047.0,Credit Card,229.98,6.75,10.3,0.0,233.53,N/A,InStore,In-Store,False
101839,65,2025-04-12,Store,1021.0,Credit Card,129.99,2.6,6.2,0.0,133.59,N/A,InStore,In-Store,False
101852,52,2025-04-14,Store,1020.0,Credit Card,42.99,0.0,4.9,0.0,47.89,N/A,InStore,In-Store,False
101861,44,2025-04-07,Store,1046.0,Credit Card,137.98,7.85,6.5,0.0,136.63,N/A,InStore,In-Store,False
101875,98,2025-04-05,Store,1042.0,PayPal,119.99,0.0,6.1,0.0,126.09,N/A,InStore,In-Store,False
101892,11,2025-04-08,Store,1032.0,Credit Card,329.98,0.0,5.5,0.0,335.48,N/A,InStore,In-Store,False
101896,34,2025-04-08,Store,1004.0,Credit Card,234.98,4.5,14.2,0.0,244.68,N/A,InStore,In-Store,False
101903,62,2025-04-22,Store,1034.0,Credit Card,84.99,2.55,4.9,0.0,87.34,N/A,InStore,In-Store,False
101943,34,2025-05-30,Store,1003.0,Debit Card,149.99,0.0,14.1,0.0,164.09,N/A,InStore,In-Store,False
101944,68,2025-05-23,Store,1037.0,Credit Card,359.97,0.0,4.2,0.0,364.17,N/A,InStore,In-Store,False
101950,65,2025-05-31,Store,1016.0,Credit Card,94.99,0.0,12.4,0.0,107.39,N/A,InStore,In-Store,False
101959,25,2025-05-07,Store,1026.0,Credit Card,169.98,14.25,15.4,0.0,171.13,N/A,InStore,In-Store,False
101964,78,2025-05-02,Store,1004.0,Credit Card,94.99,1.9,6.5,0.0,99.59,N/A,InStore,In-Store,False
101965,52,2025-05-03,Store,1016.0,Credit Card,74.99,3.0,9.2,0.0,81.19,N/A,InStore,In-Store,False
101975,17,2025-05-31,Store,1047.0,Credit Card,169.99,0.0,13.3,0.0,183.29,N/A,InStore,In-Store,False
101977,90,2025-05-24,Store,1006.0,Credit Card,359.98,10.4,6.9,0.0,356.48,N/A,InStore,In-Store,False
101986,46,2025-05-15,Store,1040.0,Credit Card,134.99,4.05,4.2,0.0,135.14,N/A,InStore,In-Store,False
101998,54,2025-05-15,Store,1037.0,Credit Card,159.99,0.0,12.0,0.0,171.99,N/A,InStore,In-Store,False
102003,14,2025-05-18,Store,1027.0,PayPal,159.99,9.6,16.0,0.0,166.39,N/A,InStore,In-Store,False
102011,50,2025-05-09,Store,1002.0,Credit Card,392.97,0.0,4.4,0.0,397.37,N/A,InStore,In-Store,False
102029,27,2025-05-10,Store,1024.0,Credit Card,139.99,0.0,6.4,0.0,146.39,N/A,InStore,In-Store,False
102036,16,2025-05-09,Store,1028.0,Credit Card,339.98,17.0,12.9,0.0,335.88,N/A,InStore,In-Store,False
102042,77,2025-05-21,Store,1040.0,Debit Card,42.99,0.0,2.9,0.0,45.89,N/A,InStore,In-Store,False
102044,85,2025-05-17,Store,1044.0,Credit Card,249.98,7.2,10.0,0.0,252.78,N/A,InStore,In-Store,False
102051,93,2025-05-15,Store,1044.0,Credit Card,459.98,13.8,14.5,0.0,460.68,N/A,InStore,In-Store,False
102057,71,2025-05-16,Store,1046.0,Credit Card,159.99,0.0,12.6,0.0,172.59,N/A,InStore,In-Store,False
102061,32,2025-05-25,Store,1012.0,Apple Pay,139.99,1.4,2.8,0.0,141.39,N/A,InStore,In-Store,False
102064,84,2025-05-04,Store,1030.0,Credit Card,94.99,0.0,10.3,0.0,105.29,N/A,InStore,In-Store,False
102069,89,2025-05-07,Store,1022.0,Credit Card,119.98,0.0,9.5,0.0,129.48,N/A,InStore,In-Store,False
102080,2,2025-05-22,Store,1001.0,Credit Card,244.98,5.1,9.4,0.0,249.28,N/A,InStore,In-Store,False
102103,70,2025-05-30,Store,1007.0,Credit Card,407.97,52.9,3.2,0.0,358.27,N/A,InStore,In-Store,False
102112,76,2025-05-17,Store,1041.0,Credit Card,44.99,1.8,12.3,0.0,55.49,N/A,InStore,In-Store,False
102144,76,2025-06-28,Store,1027.0,Google Pay,209.98,11.55,14.8,0.0,213.23,N/A,InStore,In-Store,True
102157,51,2025-06-03,Store,1024.0,PayPal,74.99,3.75,15.9,0.0,87.14,N/A,InStore,In-Store,False
102159,29,2025-06-29,Store,1003.0,Credit Card,305.96,25.7,15.5,0.0,295.76,N/A,InStore,In-Store,False
102164,75,2025-06-08,Store,1004.0,Credit Card,74.99,0.0,8.2,0.0,83.19,N/A,InStore,In-Store,False
102165,93,2025-06-23,Store,1020.0,Google Pay,289.97,13.35,2.5,0.0,279.12,N/A,InStore,In-Store,False
102174,46,2025-06-09,Store,1018.0,Credit Card,264.97,3.4,6.6,0.0,268.17,N/A,InStore,In-Store,False
102184,90,2025-06-04,Store,1001.0,Debit Card,199.98,0.0,4.8,0.0,204.78,N/A,InStore,In-Store,False
102199,23,2025-06-09,Store,1038.0,Credit Card,279.96,19.8,6.6,0.0,266.76,N/A,InStore,In-Store,False
102210,13,2025-06-11,Store,1038.0,Credit Card,99.99,0.0,3.3,0.0,103.29,N/A,InStore,In-Store,False
102211,72,2025-06-05,Store,1019.0,Apple Pay,74.99,1.5,3.7,0.0,77.19,N/A,InStore,In-Store,False
102230,56,2025-06-27,Store,1015.0,Credit Card,212.97,4.2,3.1,0.0,211.87,N/A,InStore,In-Store,False
102244,96,2025-06-07,Store,1023.0,Credit Card,329.97,3.0,2.9,0.0,329.87,N/A,InStore,In-Store,False
102253,27,2025-06-05,Store,1025.0,Debit Card,69.99,0.0,9.6,0.0,79.59,N/A,InStore,In-Store,False
102271,99,2025-06-20,Store,1010.0,Credit Card,84.98,0.8,5.8,0.0,89.98,N/A,InStore,In-Store,False
102286,59,2025-06-24,Store,1027.0,Credit Card,184.98,12.15,8.6,0.0,181.43,N/A,InStore,In-Store,False
102361,65,2025-07-24,Store,1015.0,Credit Card,209.98,9.0,5.5,0.0,206.48,N/A,InStore,In-Store,False
102384,73,2025-07-15,Store,1015.0,Debit Card,49.99,0.0,5.9,0.0,55.89,N/A,InStore,In-Store,False
102388,71,2025-07-05,Store,1046.0,Apple Pay,149.99,1.5,3.4,0.0,151.89,N/A,InStore,In-Store,False
102390,69,2025-07-04,Store,1026.0,Apple Pay,89.99,1.8,10.7,0.0,98.89,N/A,InStore,In-Store,False
102397,24,2025-07-11,Store,1035.0,Credit Card,299.99,0.0,15.1,0.0,315.09,N/A,InStore,In-Store,False
102419,94,2025-07-29,Store,1007.0,Credit Card,257.97,14.0,13.5,0.0,257.47,N/A,InStore,In-Store,False
102421,82,2025-07-27,Store,1003.0,Credit Card,219.98,9.2,5.4,0.0,216.18,N/A,InStore,In-Store,False
101363,38,2025-02-20,Store,1006.0,Credit Card,169.99,5.1,15.3,0.0,180.19,N/A,InStore,In-Store,False
101400,30,2025-02-08,Store,1026.0,Credit Card,74.99,0.0,4.8,0.0,79.79,N/A,InStore,In-Store,False
101541,41,2025-03-15,Store,1043.0,Credit Card,184.98,0.0,8.3,0.0,193.28,N/A,InStore,In-Store,False
101605,45,2025-03-25,Store,1044.0,Credit Card,534.97,0.0,5.2,0.0,540.17,N/A,InStore,In-Store,False
101647,31,2025-03-21,Store,1039.0,Credit Card,249.98,4.8,6.6,0.0,251.78,N/A,InStore,In-Store,False
101798,10,2025-04-28,Store,1013.0,Credit Card,259.98,0.0,3.6,0.0,263.58,N/A,InStore,In-Store,False
101813,50,2025-04-27,Store,1002.0,Credit Card,129.99,11.7,2.7,0.0,120.99,N/A,InStore,In-Store,False
101884,10,2025-04-01,Store,1046.0,Credit Card,509.97,0.0,3.0,0.0,512.97,N/A,InStore,In-Store,False
101885,27,2025-04-03,Store,1024.0,PayPal,229.99,9.2,13.7,0.0,234.49,N/A,InStore,In-Store,False
101996,58,2025-05-05,Store,1039.0,Credit Card,129.99,0.0,2.8,0.0,132.79,N/A,InStore,In-Store,False
102082,8,2025-05-31,Store,1016.0,Apple Pay,134.99,12.15,15.7,0.0,138.54,N/A,InStore,In-Store,False
102104,92,2025-05-31,Store,1017.0,Credit Card,74.99,0.0,7.2,0.0,82.19,N/A,InStore,In-Store,False
102217,84,2025-06-03,Store,1029.0,Credit Card,159.99,9.6,4.5,0.0,154.89,N/A,InStore,In-Store,False
102298,95,2025-06-05,Store,1002.0,Credit Card,94.99,0.0,3.3,0.0,98.29,N/A,InStore,In-Store,False
102406,42,2025-07-07,Store,1038.0,Credit Card,189.99,13.3,9.6,0.0,186.29,N/A,InStore,In-Store,False
102425,29,2025-07-16,Store,1005.0,Credit Card,229.99,16.1,12.7,0.0,226.59,N/A,InStore,In-Store,False
102426,74,2025-07-15,Store,1011.0,Credit Card,94.99,0.0,6.6,0.0,101.59,N/A,InStore,In-Store,False
102430,15,2025-07-13,Store,1010.0,Credit Card,309.98,0.0,5.9,0.0,315.88,N/A,InStore,In-Store,False
102436,11,2025-07-12,Store,1042.0,Credit Card,259.98,6.4,9.1,0.0,262.68,N/A,InStore,In-Store,False
102454,47,2025-07-06,Store,1042.0,Debit Card,329.97,9.0,12.0,0.0,332.97,N/A,InStore,In-Store,False
102456,92,2025-07-14,Store,1019.0,Google Pay,189.99,0.0,3.0,0.0,192.99,N/A,InStore,In-Store,False
102459,37,2025-07-22,Store,1028.0,Credit Card,89.99,0.0,3.4,0.0,93.39,N/A,InStore,In-Store,False
102464,22,2025-07-04,Store,1029.0,PayPal,229.99,9.2,5.9,0.0,226.69,N/A,InStore,In-Store,False
102469,49,2025-07-14,Store,1013.0,Google Pay,534.96,0.0,4.3,0.0,539.26,N/A,InStore,In-Store,False
102523,98,2025-08-19,Store,1032.0,Credit Card,34.99,0.0,13.6,0.0,48.59,N/A,InStore,In-Store,False
102524,81,2025-08-25,Store,1045.0,Apple Pay,149.99,1.5,11.5,0.0,159.99,N/A,InStore,In-Store,False
102535,23,2025-08-02,Store,1006.0,Credit Card,169.99,11.9,5.6,0.0,163.69,N/A,InStore,In-Store,False
102539,60,2025-08-13,Store,1046.0,Debit Card,94.99,0.0,6.2,0.0,101.19,N/A,InStore,In-Store,False
102545,53,2025-08-12,Store,1013.0,Credit Card,299.97,2.55,3.9,0.0,301.32,N/A,InStore,In-Store,False
102552,1,2025-08-18,Store,1014.0,Credit Card,739.95,11.7,6.2,0.0,734.45,N/A,InStore,In-Store,False
