TOUCHPOINT_ID,CUSTOMER_ID,SESSION_ID,TOUCHPOINT_TIMESTAMP,TOUCHPOINT_TYPE,CHANNEL,CAMPAIGN_ID,PAGES_VIEWED,CART_ADDITIONS,CART_VALUE,CONVERTED_FLAG,TRANSACTION_ID,DEVICE_TYPE,STORE_ID
9223,72,S1010770,2024-12-24,Ad Click,TikTok,N/A,9,0,84.99,False,N/A,Desktop,N/A
9224,24,S1012344,2025-01-17,Ad Click,Instagram,N/A,4,4,74.99,False,N/A,Mobile App,N/A
9225,70,S1012354,2025-01-09,Ad View,Facebook,N/A,5,4,129.99,False,N/A,Desktop,N/A
9226,43,S1012401,2025-01-07,Email Open,TikTok,N/A,6,1,199.98,False,N/A,Mobile App,N/A
9227,62,S1012500,2025-02-03,Ad Click,Google,N/A,2,0,169.99,False,N/A,Mobile App,N/A
9228,55,S1012562,2025-02-05,Ad Click,TikTok,N/A,1,2,94.99,False,N/A,Desktop,N/A
9229,13,S1012623,2025-01-19,Email Open,Facebook,N/A,2,3,394.98,False,N/A,Mobile App,N/A
9230,30,S1012680,2025-02-03,Ad Click,Google,N/A,6,0,99.99,False,N/A,Mobile App,N/A
9231,87,S1014513,2025-02-08,Ad View,Instagram,N/A,1,3,44.99,False,N/A,Mobile App,N/A
9232,53,S1014541,2025-02-07,Email Open,Google,N/A,3,1,129.99,False,N/A,Mobile App,N/A
9233,34,S1014552,2025-02-22,Ad Click,Email,N/A,3,2,49.99,False,N/A,Desktop,N/A
9234,14,S1014715,2025-02-09,Ad View,TikTok,N/A,4,5,134.99,False,N/A,Mobile App,N/A
9235,40,S1014780,2025-02-07,Web View,Google,N/A,6,0,299.98,False,N/A,Mobile App,N/A
9236,7,S1014804,2025-02-21,Ad View,Direct,N/A,1,4,144.98,False,N/A,Mobile App,N/A
9237,60,S1016573,2025-03-28,Ad View,Email,N/A,5,3,299.99,False,N/A,Mobile App,N/A
9238,81,S1016600,2025-03-20,Ad View,Google,N/A,1,0,99.99,False,N/A,Desktop,N/A
9239,36,S1016645,2025-03-25,Ad Click,Direct,N/A,1,5,299.98,False,N/A,Mobile App,N/A
9240,29,S1016675,2025-03-11,Ad Click,Instagram,N/A,5,5,99.99,False,N/A,Mobile App,N/A
9241,60,S1016711,2025-03-24,Web View,TikTok,N/A,7,1,309.98,False,N/A,Mobile App,N/A
9242,76,S1016772,2025-03-06,Ad View,Instagram,N/A,7,2,219.98,False,N/A,Desktop,N/A
9243,83,S1019154,2025-04-11,Ad View,Facebook,N/A,5,4,74.99,False,N/A,Mobile App,N/A
9244,4,S1021223,2025-05-10,Ad View,Instagram,N/A,5,3,299.98,False,N/A,Mobile App,N/A
9245,55,S1021242,2025-05-16,Ad Click,Instagram,N/A,9,2,439.97,False,N/A,Desktop,N/A
9246,28,S1021262,2025-05-09,Ad Click,Facebook,N/A,6,2,299.97,False,N/A,Mobile App,N/A
9247,80,S1021313,2025-06-05,Email Open,Instagram,N/A,6,3,129.98,False,N/A,Mobile App,N/A
9248,59,S1021364,2025-05-26,Ad Click,Direct,N/A,3,4,249.98,False,N/A,Desktop,N/A
9249,3,S1023240,2025-06-22,Email Open,Facebook,N/A,6,0,299.99,False,N/A,Mobile App,N/A
9250,65,S1023254,2025-07-06,Email Open,Email,N/A,6,4,169.99,False,N/A,Desktop,N/A
9251,72,S1023260,2025-06-20,Web View,Instagram,N/A,8,0,59.99,False,N/A,Desktop,N/A
9252,77,S1023405,2025-06-22,Ad Click,Instagram,N/A,1,5,159.99,False,N/A,Desktop,N/A
9253,64,S1023451,2025-06-15,Ad View,Instagram,N/A,10,1,42.99,False,N/A,Mobile App,N/A
9254,51,S1012605,2025-01-16,Email Open,Facebook,N/A,9,5,129.99,False,N/A,Desktop,N/A
9255,71,S1012705,2025-02-03,Ad Click,Direct,N/A,10,5,189.99,False,N/A,Desktop,N/A
9256,93,S1019142,2025-04-24,Email Open,Google,N/A,9,2,84.99,False,N/A,Desktop,N/A
9257,12,S1021412,2025-05-21,Ad View,Direct,N/A,4,2,299.98,False,N/A,Desktop,N/A
9258,17,S1023374,2025-06-28,Ad Click,Instagram,N/A,2,4,214.98,False,N/A,Mobile App,N/A
9259,63,S1024934,2025-07-25,Email Open,Google,N/A,4,4,189.99,False,N/A,Desktop,N/A
9260,28,S1024974,2025-07-05,Ad Click,Facebook,107.0,5,4,159.99,False,N/A,Desktop,N/A
9261,26,S1024994,2025-07-20,Ad Click,Google,N/A,4,4,277.97,False,N/A,Desktop,N/A
9262,65,S1025004,2025-07-23,Ad View,Direct,N/A,7,4,164.99,False,N/A,Mobile App,N/A
9263,43,S1025095,2025-07-28,Ad Click,Facebook,121.0,9,5,319.98,False,N/A,Mobile App,N/A
9264,56,S1025114,2025-08-04,Ad View,Facebook,N/A,7,4,84.99,False,N/A,Desktop,N/A
9265,89,S1026545,2025-08-18,Ad Click,Instagram,N/A,2,5,129.99,False,N/A,Desktop,N/A
9266,66,S1026573,2025-08-29,Ad Click,Instagram,N/A,2,3,94.99,False,N/A,Mobile App,N/A
9267,61,S1026591,2025-08-18,Ad View,Instagram,N/A,5,1,564.97,False,N/A,Mobile App,N/A
9268,69,S1026604,2025-08-31,Email Open,TikTok,N/A,5,4,299.98,False,N/A,Desktop,N/A
9269,43,S1026614,2025-08-06,Web View,Facebook,N/A,8,4,84.99,False,N/A,Mobile App,N/A
9270,63,S1026620,2025-08-21,Web View,Instagram,N/A,9,0,89.99,False,N/A,Mobile App,N/A
9271,40,S1026771,2025-08-07,Ad View,Instagram,N/A,9,1,89.99,False,N/A,Desktop,N/A
9272,21,S1026881,2025-08-24,Ad View,Instagram,N/A,8,1,169.99,False,N/A,Desktop,N/A
9273,16,S1026895,2025-08-24,Email Open,Facebook,N/A,7,5,89.99,False,N/A,Mobile App,N/A
9274,21,S1026914,2025-08-28,Ad Click,Facebook,N/A,9,4,894.95,False,N/A,Mobile App,N/A
9275,9,S1028351,2025-09-21,Ad View,Direct,N/A,8,1,99.99,False,N/A,Desktop,N/A
9276,5,S1028390,2025-09-13,Email Open,Email,N/A,5,0,42.99,False,N/A,Desktop,N/A
9277,60,S1028535,2025-09-28,Ad Click,Instagram,N/A,8,5,79.99,False,N/A,Desktop,N/A
9278,67,S1028621,2025-09-26,Ad View,Instagram,N/A,9,1,259.98,False,N/A,Mobile App,N/A
9279,15,S1028685,2025-10-04,Ad Click,TikTok,N/A,6,5,129.99,False,N/A,Mobile App,N/A
9280,52,S1030312,2025-10-16,Ad Click,TikTok,N/A,1,2,149.99,False,N/A,Desktop,N/A
9281,26,S1030374,2025-10-17,Ad View,Email,N/A,7,4,299.97,False,N/A,Mobile App,N/A
9282,23,S1030461,2025-10-09,Email Open,TikTok,N/A,1,1,259.97,False,N/A,Desktop,N/A
9283,50,S1030651,2025-10-06,Ad View,Facebook,N/A,10,1,659.96,False,N/A,Mobile App,N/A
9284,78,S1001182,2024-07-18,Ad Click,TikTok,N/A,4,2,34.99,False,N/A,Desktop,N/A
9285,35,S1001270,2024-07-08,Ad Click,Facebook,N/A,2,0,169.99,False,N/A,Desktop,N/A
9286,89,S1001175,2024-07-12,Ad Click,Instagram,N/A,2,5,129.99,False,N/A,Desktop,N/A
9287,66,S1001391,2024-07-14,Ad Click,TikTok,N/A,5,1,84.99,False,N/A,Desktop,N/A
9288,74,S1001540,2024-07-26,Web View,Instagram,N/A,4,0,179.98,False,N/A,Mobile App,N/A
9289,65,S1001550,2024-07-06,Ad Click,Email,N/A,10,0,289.98,False,N/A,Mobile App,N/A
9290,33,S1003274,2024-08-25,Email Open,Instagram,N/A,2,4,44.99,False,N/A,Mobile App,N/A
9291,88,S1003315,2024-09-01,Ad View,Direct,N/A,6,5,289.98,False,N/A,Mobile App,N/A
9292,18,S1003354,2024-08-22,Web View,Email,N/A,8,4,159.99,False,N/A,Desktop,N/A
9293,31,S1003434,2024-08-30,Ad Click,Instagram,N/A,7,4,44.99,False,N/A,Mobile App,N/A
9294,78,S1003451,2024-08-13,Web View,Facebook,N/A,8,1,129.99,False,N/A,Mobile App,N/A
9295,53,S1003493,2024-08-19,Ad Click,Facebook,N/A,9,3,399.98,False,N/A,Mobile App,N/A
9296,7,S1003442,2024-08-21,Web View,Facebook,N/A,8,2,42.99,False,N/A,Mobile App,N/A
9297,88,S1003480,2024-09-02,Ad Click,Instagram,N/A,4,0,159.99,False,N/A,Mobile App,N/A
9298,65,S1004981,2024-09-08,Web View,Instagram,N/A,7,1,159.99,False,N/A,Mobile App,N/A
9299,41,S1005121,2024-09-29,Ad Click,Facebook,N/A,2,1,297.97,False,N/A,Mobile App,N/A
9300,100,S1005151,2024-09-23,Ad Click,Instagram,127.0,9,1,469.97,False,N/A,Mobile App,N/A
9301,67,S1006895,2024-10-16,Ad Click,Facebook,128.0,2,5,339.97,False,N/A,Desktop,N/A
9302,86,S1007060,2024-11-02,Email Open,Instagram,N/A,10,0,129.99,False,N/A,Desktop,N/A
9303,38,S1007272,2024-10-26,Ad Click,Email,N/A,4,2,449.95,False,N/A,Mobile App,N/A
9304,5,S1007364,2024-10-15,Ad Click,Facebook,N/A,3,4,42.99,False,N/A,Mobile App,N/A
9305,31,S1007405,2024-10-28,Ad View,TikTok,N/A,2,5,164.98,False,N/A,Mobile App,N/A
9306,67,S1008915,2024-12-02,Ad View,Direct,N/A,7,5,264.97,False,N/A,Desktop,N/A
9307,83,S1009003,2024-11-28,Web View,TikTok,N/A,5,3,94.99,False,N/A,Desktop,N/A
9308,66,S1009112,2024-11-18,Ad View,Instagram,N/A,5,2,142.98,False,N/A,Mobile App,N/A
9309,25,S1009335,2024-11-26,Email Open,Instagram,N/A,4,5,369.97,False,N/A,Mobile App,N/A
9310,22,S1006993,2024-10-29,Ad Click,Facebook,N/A,8,3,139.99,False,N/A,Desktop,N/A
9311,4,S1008850,2024-11-15,Ad View,TikTok,N/A,7,0,129.99,False,N/A,Desktop,N/A
9312,80,S1009050,2024-11-06,Email Open,Email,N/A,5,0,149.99,False,N/A,Mobile App,N/A
9313,85,S1010922,2024-12-25,Ad Click,Facebook,N/A,7,2,289.98,False,N/A,Desktop,N/A
9314,25,S1011094,2024-12-28,Ad Click,Google,N/A,8,4,464.96,False,N/A,Mobile App,N/A
9315,90,S1009225,2024-11-18,Ad Click,Direct,N/A,5,5,169.98,False,N/A,Mobile App,N/A
9316,17,S1010811,2025-01-02,Email Open,Facebook,N/A,3,1,69.99,False,N/A,Desktop,N/A
9317,16,S1012322,2025-01-22,Ad View,Facebook,N/A,1,2,259.98,False,N/A,Mobile App,N/A
9318,35,S1012383,2025-02-01,Ad View,Google,N/A,4,3,174.98,False,N/A,Desktop,N/A
9319,45,S1012393,2025-01-19,Ad Click,Instagram,N/A,1,3,84.99,False,N/A,Desktop,N/A
9320,61,S1012442,2025-01-25,Ad View,TikTok,113.0,6,2,89.99,False,N/A,Mobile App,N/A
9321,74,S1012525,2025-01-18,Ad View,Instagram,N/A,5,5,404.97,False,N/A,Desktop,N/A
9322,8,S1012571,2025-01-21,Web View,TikTok,N/A,9,1,94.99,False,N/A,Mobile App,N/A
9323,76,S1012595,2025-01-27,Ad View,Facebook,N/A,6,5,114.98,False,N/A,Mobile App,N/A
9324,59,S1014353,2025-02-16,Ad Click,Instagram,N/A,1,3,169.99,False,N/A,Desktop,N/A
9325,23,S1014360,2025-02-07,Ad Click,Instagram,N/A,10,0,84.99,False,N/A,Desktop,N/A
9326,27,S1014420,2025-02-25,Web View,Email,N/A,8,0,42.99,False,N/A,Desktop,N/A
9327,79,S1014431,2025-02-09,Ad Click,Google,N/A,10,1,369.98,False,N/A,Desktop,N/A
9328,86,S1014503,2025-02-16,Email Open,Google,N/A,1,3,94.99,False,N/A,Desktop,N/A
9329,36,S1016754,2025-03-23,Ad View,TikTok,N/A,6,4,209.98,False,N/A,Desktop,N/A
9330,68,S1016760,2025-03-21,Web View,Facebook,N/A,1,0,259.97,False,N/A,Mobile App,N/A
9331,16,S1016851,2025-03-14,Ad Click,Direct,N/A,10,1,202.98,False,N/A,Desktop,N/A
9332,60,S1019175,2025-04-21,Web View,Facebook,N/A,7,5,149.99,False,N/A,Desktop,N/A
9333,48,S1019190,2025-04-10,Ad Click,Google,N/A,2,0,299.99,False,N/A,Mobile App,N/A
9334,20,S1019213,2025-04-12,Web View,Email,N/A,5,3,229.99,False,N/A,Desktop,N/A
9335,36,S1019271,2025-04-24,Ad Click,Facebook,N/A,5,1,357.97,False,N/A,Mobile App,N/A
9336,91,S1019382,2025-04-05,Web View,Google,N/A,7,2,164.98,False,N/A,Mobile App,N/A
9337,23,S1021165,2025-05-23,Ad Click,TikTok,N/A,9,5,229.98,False,N/A,Desktop,N/A
9338,14,S1021254,2025-05-28,Ad Click,Instagram,N/A,4,4,44.99,False,N/A,Desktop,N/A
9339,10,S1023212,2025-06-29,Ad Click,TikTok,N/A,6,2,42.99,False,N/A,Mobile App,N/A
9340,28,S1023325,2025-06-04,Email Open,Instagram,N/A,7,5,339.98,False,N/A,Desktop,N/A
9341,40,S1023410,2025-06-19,Ad Click,Instagram,N/A,3,0,379.97,False,N/A,Mobile App,N/A
9342,47,S1019355,2025-04-17,Ad Click,Google,N/A,7,5,59.99,False,N/A,Mobile App,N/A
9343,10,S1024831,2025-07-23,Ad View,Instagram,N/A,5,1,299.99,False,N/A,Desktop,N/A
9344,60,S1024870,2025-07-27,Ad View,TikTok,N/A,7,0,239.98,False,N/A,Desktop,N/A
9345,87,S1024955,2025-07-12,Web View,Instagram,N/A,1,5,134.99,False,N/A,Mobile App,N/A
9346,86,S1025024,2025-07-15,Ad View,Email,N/A,8,4,139.99,False,N/A,Mobile App,N/A
9347,74,S1026672,2025-08-19,Email Open,Email,108.0,7,2,204.98,False,N/A,Desktop,N/A
9348,96,S1026782,2025-08-15,Ad Click,Direct,N/A,3,2,189.99,False,N/A,Mobile App,N/A
9349,93,S1026793,2025-08-14,Ad View,Instagram,N/A,8,3,139.98,False,N/A,Mobile App,N/A
9350,47,S1026832,2025-09-03,Email Open,TikTok,N/A,1,2,282.97,False,N/A,Mobile App,N/A
9351,9,S1026865,2025-08-06,Ad Click,Instagram,N/A,8,5,294.98,False,N/A,Mobile App,N/A
9352,85,S1028324,2025-09-27,Ad View,Google,123.0,7,4,229.99,False,N/A,Desktop,N/A
9353,46,S1028342,2025-09-18,Ad View,Facebook,N/A,7,2,69.99,False,N/A,Desktop,N/A
9354,79,S1028423,2025-10-02,Ad Click,Instagram,N/A,1,3,299.99,False,N/A,Desktop,N/A
9355,8,S1028455,2025-09-06,Ad View,Instagram,N/A,10,5,129.99,False,N/A,Mobile App,N/A
9356,58,S1028461,2025-09-21,Ad View,Direct,N/A,1,1,89.99,False,N/A,Desktop,N/A
9357,14,S1028475,2025-09-12,Ad View,Facebook,N/A,9,5,99.99,False,N/A,Mobile App,N/A
9358,42,S1028574,2025-09-18,Web View,Instagram,N/A,3,4,189.99,False,N/A,Mobile App,N/A
9359,96,S1028610,2025-09-30,Ad Click,Facebook,109.0,5,0,129.99,False,N/A,Mobile App,N/A
9360,7,S1030450,2025-10-13,Ad View,Email,N/A,1,0,99.99,False,N/A,Desktop,N/A
9361,1,S1030562,2025-10-11,Ad Click,Instagram,N/A,10,2,99.99,False,N/A,Desktop,N/A
9362,31,S1030610,2025-10-05,Email Open,Instagram,N/A,8,0,299.99,False,N/A,Mobile App,N/A
9363,96,S1030674,2025-10-14,Web View,Instagram,N/A,1,4,229.99,False,N/A,Mobile App,N/A
9364,29,S1024942,2025-07-30,Email Open,Direct,N/A,6,2,79.99,False,N/A,Desktop,N/A
9365,42,S1030354,2025-10-13,Web View,Email,N/A,9,4,159.98,False,N/A,Desktop,N/A
9366,47,S1030604,2025-10-04,Ad Click,Direct,N/A,2,4,159.99,False,N/A,Mobile App,N/A
9367,72,S1001244,2024-07-20,Ad View,Instagram,N/A,1,4,202.98,False,N/A,Mobile App,N/A
9368,81,S1001261,2024-07-07,Web View,Facebook,N/A,7,1,564.96,False,N/A,Desktop,N/A
9369,63,S1001321,2024-07-20,Email Open,Google,N/A,4,1,329.97,False,N/A,Desktop,N/A
9370,30,S1001412,2024-07-16,Web View,Google,N/A,3,2,164.99,False,N/A,Mobile App,N/A
9371,93,S1001423,2024-07-23,Ad Click,Email,N/A,3,3,69.99,False,N/A,Desktop,N/A
9372,33,S1001574,2024-07-16,Ad Click,Instagram,N/A,7,4,374.97,False,N/A,Mobile App,N/A
9373,44,S1001470,2024-07-18,Ad Click,Instagram,N/A,1,0,137.98,False,N/A,Desktop,N/A
9374,53,S1001280,2024-07-23,Ad View,TikTok,N/A,1,0,324.98,False,N/A,Desktop,N/A
9375,41,S1003384,2024-08-21,Ad Click,Instagram,N/A,9,4,149.98,False,N/A,Desktop,N/A
9376,100,S1003420,2024-08-15,Email Open,Facebook,N/A,7,0,284.97,False,N/A,Mobile App,N/A
9377,96,S1003362,2024-08-15,Email Open,Instagram,N/A,5,2,259.98,False,N/A,Mobile App,N/A
9378,30,S1004924,2024-09-19,Email Open,Instagram,N/A,10,4,179.98,False,N/A,Desktop,N/A
9379,38,S1005021,2024-09-24,Ad Click,Direct,127.0,10,1,92.98,False,N/A,Mobile App,N/A
9380,8,S1005045,2024-09-15,Web View,Google,N/A,4,5,317.97,False,N/A,Mobile App,N/A
9381,56,S1005082,2024-09-08,Ad Click,Direct,N/A,5,2,229.99,False,N/A,Desktop,N/A
9382,20,S1005210,2024-10-01,Email Open,Instagram,N/A,9,0,314.98,False,N/A,Mobile App,N/A
9383,96,S1005261,2024-10-03,Ad View,Direct,127.0,4,1,84.99,False,N/A,Mobile App,N/A
9384,13,S1006933,2024-10-31,Web View,Google,N/A,9,3,284.98,False,N/A,Desktop,N/A
9385,19,S1007081,2024-10-23,Ad Click,Instagram,N/A,5,1,164.99,False,N/A,Desktop,N/A
9386,29,S1007123,2024-10-11,Web View,Facebook,128.0,2,3,49.99,False,N/A,Mobile App,N/A
9387,14,S1007234,2024-10-06,Ad Click,Instagram,N/A,1,4,94.99,False,N/A,Mobile App,N/A
9388,73,S1007300,2024-10-15,Web View,Email,N/A,9,0,299.99,False,N/A,Mobile App,N/A
9389,82,S1007375,2024-10-17,Ad Click,Facebook,N/A,3,5,99.99,False,N/A,Mobile App,N/A
9390,15,S1007391,2024-10-09,Web View,Email,111.0,5,1,139.99,False,N/A,Mobile App,N/A
9391,33,S1008845,2024-11-25,Ad Click,Instagram,N/A,6,5,164.99,False,N/A,Mobile App,N/A
9392,66,S1009161,2024-11-24,Ad Click,Facebook,N/A,8,1,172.98,False,N/A,Desktop,N/A
9393,86,S1009235,2024-11-05,Ad Click,Email,N/A,4,5,169.99,False,N/A,Mobile App,N/A
9394,56,S1009265,2024-11-12,Email Open,Instagram,N/A,7,5,99.99,False,N/A,Mobile App,N/A
9395,55,S1009293,2024-11-07,Ad Click,Direct,N/A,3,3,69.99,False,N/A,Mobile App,N/A
9396,22,S1010660,2024-12-27,Ad Click,Instagram,N/A,5,0,184.98,False,N/A,Desktop,N/A
9397,66,S1010701,2024-12-27,Ad View,Google,N/A,8,1,239.98,False,N/A,Mobile App,N/A
9398,98,S1010825,2025-01-04,Ad View,Instagram,N/A,9,5,394.98,False,N/A,Desktop,N/A
9399,5,S1010982,2024-12-29,Web View,Email,N/A,9,2,304.97,False,N/A,Mobile App,N/A
9400,13,S1006914,2024-10-11,Ad View,Google,N/A,4,4,379.98,False,N/A,Desktop,N/A
9401,88,S1008872,2024-11-24,Email Open,Instagram,N/A,2,2,1049.96,False,N/A,Mobile App,N/A
9402,5,S1009034,2024-11-10,Ad Click,Google,N/A,3,4,309.98,False,N/A,Desktop,N/A
9403,45,S1009063,2024-11-21,Ad View,Email,N/A,5,3,194.98,False,N/A,Desktop,N/A
9404,20,S1009071,2024-11-14,Email Open,Email,N/A,3,1,42.99,False,N/A,Mobile App,N/A
9405,74,S1009310,2024-12-04,Ad Click,Instagram,N/A,1,0,329.97,False,N/A,Mobile App,N/A
9406,50,S1010873,2024-12-25,Web View,Instagram,N/A,7,3,174.98,False,N/A,Mobile App,N/A
9407,77,S1009240,2024-12-01,Ad Click,Instagram,N/A,7,0,59.99,False,N/A,Mobile App,N/A
9408,21,S1012375,2025-01-23,Ad View,Instagram,N/A,2,5,249.99,False,N/A,Mobile App,N/A
9409,74,S1012712,2025-01-18,Ad Click,Facebook,N/A,6,2,34.99,False,N/A,Mobile App,N/A
9410,29,S1014323,2025-02-04,Ad Click,Instagram,N/A,2,3,159.99,False,N/A,Desktop,N/A
9411,5,S1014374,2025-02-06,Email Open,Instagram,N/A,8,4,339.97,False,N/A,Desktop,N/A
9412,96,S1014383,2025-02-23,Ad Click,Instagram,N/A,10,3,49.99,False,N/A,Mobile App,N/A
9413,8,S1014491,2025-02-26,Ad View,Instagram,N/A,2,1,269.98,False,N/A,Desktop,N/A
9414,47,S1014532,2025-02-26,Email Open,Instagram,N/A,2,2,159.98,False,N/A,Mobile App,N/A
9415,5,S1014565,2025-02-13,Ad View,Instagram,N/A,5,5,159.99,False,N/A,Mobile App,N/A
9416,77,S1014585,2025-02-18,Ad Click,Instagram,N/A,1,5,319.97,False,N/A,Mobile App,N/A
9417,67,S1014590,2025-02-07,Ad Click,Direct,N/A,4,0,134.99,False,N/A,Desktop,N/A
9418,13,S1014632,2025-02-19,Ad Click,Direct,N/A,7,2,299.98,False,N/A,Desktop,N/A
9419,75,S1014810,2025-02-28,Ad Click,Instagram,N/A,9,0,249.99,False,N/A,Mobile App,N/A
9420,9,S1016564,2025-03-10,Web View,Direct,N/A,4,4,435.96,False,N/A,Desktop,N/A
9421,16,S1016650,2025-04-02,Ad Click,Instagram,N/A,2,0,299.99,False,N/A,Mobile App,N/A
9422,7,S1016801,2025-03-17,Email Open,Direct,N/A,4,1,34.99,False,N/A,Desktop,N/A
9423,42,S1016863,2025-04-01,Email Open,Facebook,N/A,6,3,84.99,False,N/A,Desktop,N/A
9424,76,S1016932,2025-03-25,Ad Click,TikTok,N/A,8,2,765.95,False,N/A,Mobile App,N/A
9425,36,S1016972,2025-03-31,Ad View,TikTok,N/A,5,2,149.99,False,N/A,Mobile App,N/A
9426,30,S1016985,2025-03-13,Web View,Instagram,N/A,4,5,169.99,False,N/A,Mobile App,N/A
9427,47,S1017053,2025-03-18,Ad Click,Google,N/A,7,3,42.99,False,N/A,Mobile App,N/A
9428,75,S1017064,2025-03-21,Email Open,Email,N/A,8,4,294.97,False,N/A,Mobile App,N/A
9429,54,S1017073,2025-03-26,Ad View,Google,N/A,5,3,249.98,False,N/A,Mobile App,N/A
9430,38,S1021322,2025-05-26,Ad Click,Facebook,N/A,4,2,159.99,False,N/A,Mobile App,N/A
9431,24,S1023275,2025-07-03,Ad Click,Instagram,N/A,7,5,189.99,False,N/A,Mobile App,N/A
9432,72,S1023355,2025-06-18,Ad Click,Instagram,N/A,3,5,349.97,False,N/A,Desktop,N/A
9433,48,S1023361,2025-06-23,Ad View,Instagram,N/A,2,1,269.97,False,N/A,Mobile App,N/A
9434,93,S1007044,2024-10-24,Ad View,Instagram,111.0,2,4,144.97,False,N/A,Mobile App,N/A
9435,51,S1026654,2025-08-07,Ad View,TikTok,N/A,7,4,239.98,False,N/A,Desktop,N/A
9436,67,S1001341,2024-07-06,Ad View,Instagram,N/A,4,1,179.98,False,N/A,Mobile App,N/A
9437,17,S1001400,2024-07-31,Ad View,Instagram,N/A,3,0,42.99,False,N/A,Desktop,N/A
9438,42,S1001451,2024-07-15,Ad View,Facebook,N/A,1,1,184.98,False,N/A,Desktop,N/A
9439,59,S1006853,2024-10-06,Ad View,TikTok,N/A,7,3,89.99,False,N/A,Desktop,N/A
9440,34,S1014400,2025-02-04,Ad Click,Google,N/A,9,0,249.99,False,N/A,Mobile App,N/A
9441,58,S1014463,2025-02-19,Email Open,Instagram,N/A,7,3,84.99,False,N/A,Desktop,N/A
9442,12,S1023342,2025-06-17,Ad Click,Instagram,N/A,10,2,254.98,False,N/A,Desktop,N/A
9443,12,S1023432,2025-06-08,Web View,Direct,N/A,9,2,169.99,False,N/A,Desktop,N/A
9444,27,S1009180,2024-12-04,Ad Click,TikTok,112.0,6,0,749.97,False,N/A,Desktop,N/A
9445,8,S1028664,2025-09-22,Email Open,Instagram,N/A,10,4,94.99,False,N/A,Mobile App,N/A
9446,77,S1014692,2025-02-09,Ad View,Instagram,N/A,7,2,299.97,False,N/A,Desktop,N/A
9447,18,S1016895,2025-03-11,Web View,Facebook,N/A,10,5,459.98,False,N/A,Desktop,N/A
9448,66,S1019331,2025-04-16,Ad Click,Instagram,N/A,6,1,129.99,False,N/A,Desktop,N/A
9449,54,S1023440,2025-06-28,Web View,Instagram,N/A,1,0,99.99,False,N/A,Mobile App,N/A
9450,65,S1024744,2025-07-25,Ad Click,Google,N/A,5,4,249.99,False,N/A,Mobile App,N/A
9451,10,S1024764,2025-07-17,Web View,Google,N/A,6,4,329.98,False,N/A,Desktop,N/A
9452,42,S1024865,2025-07-20,Ad Click,TikTok,N/A,3,5,269.98,False,N/A,Desktop,N/A
9453,12,S1024881,2025-08-06,Web View,Direct,N/A,5,1,214.98,False,N/A,Mobile App,N/A
9454,87,S1025041,2025-08-03,Ad Click,Instagram,N/A,5,1,119.98,False,N/A,Mobile App,N/A
9455,60,S1025050,2025-07-28,Ad Click,Instagram,N/A,6,0,128.97,False,N/A,Desktop,N/A
9456,89,S1025081,2025-08-03,Ad Click,Google,N/A,5,1,319.98,False,N/A,Mobile App,N/A
9457,7,S1026551,2025-08-28,Email Open,Instagram,N/A,6,1,269.98,False,N/A,Mobile App,N/A
9458,76,S1026642,2025-08-24,Ad Click,Direct,N/A,5,2,309.96,False,N/A,Desktop,N/A
9459,38,S1028370,2025-09-23,Ad Click,Google,N/A,1,0,179.98,False,N/A,Desktop,N/A
9460,78,S1028545,2025-09-29,Ad View,Instagram,N/A,2,5,135.97,False,N/A,Mobile App,N/A
9461,16,S1030332,2025-10-13,Ad View,Facebook,N/A,7,2,34.99,False,N/A,Mobile App,N/A
9462,69,S1030555,2025-10-17,Web View,TikTok,N/A,6,5,99.99,False,N/A,Desktop,N/A
9463,61,S1030683,2025-10-05,Ad View,Email,N/A,10,3,49.99,False,N/A,Desktop,N/A
9464,7,S1030715,2025-10-20,Email Open,TikTok,N/A,3,5,224.97,False,N/A,Desktop,N/A
9465,52,S1001224,2024-07-25,Ad Click,Email,N/A,1,4,199.98,False,N/A,Mobile App,N/A
9466,22,S1001380,2024-07-03,Ad View,Instagram,125.0,9,0,349.98,False,N/A,Desktop,N/A
9467,92,S1001561,2024-07-06,Email Open,Google,N/A,8,1,44.99,False,N/A,Mobile App,N/A
9468,35,S1001191,2024-08-04,Ad Click,Instagram,N/A,8,1,199.98,False,N/A,Desktop,N/A
9469,65,S1001251,2024-07-19,Ad View,TikTok,N/A,4,1,189.99,False,N/A,Mobile App,N/A
9470,43,S1003111,2024-08-04,Ad Click,Facebook,N/A,2,1,169.99,False,N/A,Desktop,N/A
9471,85,S1003150,2024-09-01,Ad View,Instagram,N/A,8,0,84.99,False,N/A,Desktop,N/A
9472,80,S1003252,2024-08-31,Web View,Instagram,N/A,9,2,219.98,False,N/A,Desktop,N/A
9473,50,S1003345,2024-08-24,Web View,TikTok,N/A,7,5,159.99,False,N/A,Mobile App,N/A
9474,73,S1003510,2024-08-18,Email Open,Instagram,N/A,1,0,169.99,False,N/A,Mobile App,N/A
9475,80,S1003304,2024-08-31,Ad Click,Instagram,N/A,3,4,194.98,False,N/A,Desktop,N/A
9476,55,S1003373,2024-08-26,Email Open,Instagram,N/A,3,3,279.98,False,N/A,Mobile App,N/A
9477,42,S1003415,2024-08-08,Ad Click,Instagram,130.0,8,5,164.99,False,N/A,Mobile App,N/A
