TRANSACTION_ID,CUSTOMER_ID,ORDER_DATE,CHANNEL,STORE_ID,PAYMENT_METHOD,CARD_BANK,SUBTOTAL,DISCOUNT_AMOUNT,TAX_AMOUNT,SHIPPING_AMOUNT,TOTAL_AMOUNT,PROMO_CODE_USED,DEVICE_TYPE,FULFILLMENT_METHOD,RETURN_FLAG
102437,80,2025-07-04,Store,1017,Credit Card,,559.96,34.00,2.7,0.00,528.66,,,In-Store,false
102442,15,2025-07-08,Store,1008,Credit Card,,374.97,10.70,15.4,0.00,379.67,,,In-Store,false
102446,30,2025-07-21,Store,1026,Credit Card,,189.98,0.00,3.2,0.00,193.18,,,In-Store,false
102447,51,2025-07-28,Store,1025,Credit Card,,369.96,13.70,10.2,0.00,366.46,,,In-Store,false
102450,43,2025-07-17,Store,1003,Credit Card,,479.97,4.05,15.4,0.00,491.32,,,In-Store,false
102460,62,2025-07-24,Store,1031,Credit Card,,99.99,10.00,3.7,0.00,93.69,,,In-Store,false
102461,20,2025-07-22,Store,1031,Credit Card,,129.99,0.00,9.0,0.00,138.99,,,In-Store,false
102467,16,2025-07-18,Store,1028,Cash,,159.98,0.00,6.5,0.00,166.48,,,In-Store,false
102472,34,2025-07-01,Store,1005,Credit Card,,189.99,0.00,6.7,0.00,196.69,,,In-Store,false
102522,40,2025-08-12,Store,1046,Credit Card,,34.99,0.00,3.2,0.00,38.19,,,In-Store,false
102543,33,2025-08-18,Store,1003,Google Pay,,229.99,0.00,6.5,0.00,236.49,,,In-Store,false
102546,26,2025-08-24,Store,1002,Credit Card,,84.99,0.00,8.5,0.00,93.49,,,In-Store,false
102551,81,2025-08-03,Store,1025,Credit Card,,42.99,0.00,4.8,0.00,47.79,,,In-Store,false
102554,85,2025-08-02,Store,1018,Credit Card,,59.99,5.40,13.5,0.00,68.09,,,In-Store,false
102561,61,2025-08-20,Store,1006,Credit Card,,42.99,9.46,5.6,0.00,39.13,,,In-Store,false
102575,81,2025-08-18,Store,1025,Credit Card,,479.96,16.20,15.0,0.00,478.76,,,In-Store,false
102582,1,2025-08-15,Store,1017,Credit Card,,399.97,5.40,2.7,0.00,397.27,,,In-Store,false
102616,16,2025-08-21,Store,1025,Credit Card,,87.98,0.90,11.1,0.00,98.18,,,In-Store,false
102622,70,2025-08-29,Store,1007,Credit Card,,224.98,0.00,8.8,0.00,233.78,,,In-Store,false
102623,75,2025-08-11,Store,1043,Credit Card,,349.97,3.40,13.6,0.00,360.17,,,In-Store,false
102628,12,2025-08-11,Store,1037,Credit Card,,94.99,0.00,9.8,0.00,104.79,,,In-Store,false
102633,21,2025-08-08,Store,1028,Credit Card,,74.99,3.75,14.4,0.00,85.64,,,In-Store,false
102637,38,2025-08-18,Store,1003,Credit Card,,84.99,0.00,5.3,0.00,90.29,,,In-Store,false
102639,85,2025-08-28,Store,1040,Credit Card,,89.99,3.60,4.4,0.00,90.79,,,In-Store,false
102696,39,2025-09-28,Store,1029,Credit Card,,139.99,0.00,12.0,0.00,151.99,,,In-Store,false
102703,74,2025-09-22,Store,1046,Apple Pay,,149.99,0.00,5.5,0.00,155.49,,,In-Store,false
102715,82,2025-09-02,Store,1043,Credit Card,,164.99,0.00,3.2,0.00,168.19,,,In-Store,false
102716,77,2025-09-07,Store,1014,Credit Card,,44.99,4.05,11.7,0.00,52.64,,,In-Store,false
102725,9,2025-09-06,Store,1032,Credit Card,,99.99,0.00,6.3,0.00,106.29,,,In-Store,false
102733,73,2025-09-27,Store,1016,PayPal,,219.98,9.60,15.2,0.00,225.58,,,In-Store,false
102737,68,2025-09-26,Store,1031,Credit Card,,164.99,16.50,13.2,0.00,161.69,,,In-Store,false
102746,22,2025-09-08,Store,1030,Credit Card,,139.98,20.70,6.6,0.00,125.88,,,In-Store,false
102748,49,2025-09-17,Store,1008,Credit Card,,344.97,7.65,3.3,0.00,340.62,,,In-Store,false
102761,18,2025-09-24,Store,1020,Credit Card,,399.98,45.50,10.3,0.00,364.78,,,In-Store,false
102764,84,2025-09-12,Store,1030,Credit Card,,169.99,17.00,3.1,0.00,156.09,,,In-Store,false
102779,53,2025-09-21,Store,1008,Credit Card,,99.99,0.00,5.1,0.00,105.09,,,In-Store,false
102781,34,2025-09-01,Store,1002,Credit Card,,44.99,0.00,4.1,0.00,49.09,,,In-Store,false
102783,22,2025-09-13,Store,1032,Credit Card,,94.99,1.90,10.6,0.00,103.69,,,In-Store,false
102786,78,2025-09-29,Store,1004,Debit Card,,319.98,15.00,15.7,0.00,320.68,,,In-Store,false
102809,35,2025-09-16,Store,1001,Credit Card,,534.97,30.90,11.6,0.00,515.67,,,In-Store,false
102812,69,2025-09-04,Store,1025,Credit Card,,89.99,6.30,3.3,0.00,86.99,,,In-Store,false
102819,27,2025-09-13,Store,1027,Credit Card,,169.99,0.00,8.8,0.00,178.79,,,In-Store,false
102821,92,2025-09-12,Store,1016,Credit Card,,119.99,7.20,10.7,0.00,123.49,,,In-Store,false
102869,86,2025-10-04,Store,1031,Debit Card,,99.99,0.00,5.7,0.00,105.69,,,In-Store,false
102871,17,2025-10-08,Store,1037,Credit Card,,239.98,0.00,9.6,0.00,249.58,,,In-Store,false
102875,53,2025-10-02,Store,1007,Credit Card,,324.97,19.10,3.6,0.00,309.47,,,In-Store,false
102876,49,2025-10-05,Store,1010,Credit Card,,399.98,0.00,4.7,0.00,404.68,,,In-Store,false
102878,79,2025-10-04,Store,1004,Credit Card,,229.99,9.20,4.4,0.00,225.19,,,In-Store,false
102881,64,2025-10-02,Store,1008,Credit Card,,104.98,6.30,6.0,0.00,104.68,,,In-Store,false
102882,6,2025-10-15,Store,1002,Credit Card,,474.97,0.00,9.2,0.00,484.17,,,In-Store,false
102887,56,2025-10-10,Store,1021,Credit Card,,99.99,0.00,9.9,0.00,109.89,,,In-Store,false
102890,90,2025-10-12,Store,1001,PayPal,,74.99,0.00,5.3,0.00,80.29,,,In-Store,false
102891,39,2025-10-15,Store,1035,Credit Card,,304.98,10.80,6.0,0.00,300.18,,,In-Store,false
102893,55,2025-10-07,Store,1032,Google Pay,,189.99,0.00,13.9,0.00,203.89,,,In-Store,false
102903,47,2025-10-01,Store,1036,PayPal,,159.99,0.00,3.6,0.00,163.59,,,In-Store,false
102910,3,2025-10-03,Store,1007,Credit Card,,289.97,12.00,7.3,0.00,285.27,,,In-Store,false
102926,75,2025-10-02,Store,1006,Credit Card,,469.98,5.10,7.9,0.00,472.78,,,In-Store,false
102929,57,2025-10-06,Store,1026,Credit Card,,194.98,2.85,3.1,0.00,195.23,,,In-Store,false
102938,76,2025-10-05,Store,1027,Credit Card,,94.99,0.00,10.2,0.00,105.19,,,In-Store,false
102939,61,2025-10-15,Store,1002,Credit Card,,84.99,7.65,10.2,0.00,87.54,,,In-Store,false
102940,11,2025-10-04,Store,1029,Credit Card,,119.99,9.60,10.5,0.00,120.89,,,In-Store,false
102956,20,2025-10-02,Store,1034,PayPal,,94.99,0.95,6.5,0.00,100.54,,,In-Store,false
102961,85,2025-10-13,Store,1044,Credit Card,,49.99,0.00,3.5,0.00,53.49,,,In-Store,false
102964,32,2025-10-14,Store,1012,Credit Card,,84.99,8.50,9.5,0.00,85.99,,,In-Store,false
102985,63,2025-10-04,Store,1029,Credit Card,,199.98,0.00,5.3,0.00,205.28,,,In-Store,false
102988,63,2025-10-11,Store,1034,Credit Card,,159.99,4.80,15.1,0.00,170.29,,,In-Store,false
102993,27,2025-10-06,Store,1025,Apple Pay,,229.99,13.80,6.7,0.00,222.89,,,In-Store,false
102996,32,2025-10-06,Store,1009,Credit Card,,249.98,6.00,5.9,0.00,249.88,,,In-Store,false
103008,98,2025-10-04,Store,1042,Google Pay,,94.99,0.00,4.3,0.00,99.29,,,In-Store,false
103014,33,2025-10-06,Store,1005,PayPal,,239.96,12.00,14.1,0.00,242.06,,,In-Store,false
102768,30,2025-09-25,Store,1028,Credit Card,,354.95,4.00,6.4,0.00,357.35,,,In-Store,false
102825,26,2025-09-21,Store,1005,Google Pay,,34.99,0.00,15.2,0.00,50.19,,,In-Store,false
103015,47,2025-10-06,Store,1042,Apple Pay,,94.99,4.75,2.7,0.00,92.94,,,In-Store,false
100000,5,2024-07-18,Store,1031,Credit Card,,249.99,0.00,3.1,0.00,253.09,,,In-Store,false
100003,19,2024-07-08,Store,1035,Credit Card,,569.97,22.80,13.7,0.00,560.87,,,In-Store,false
100015,34,2024-07-11,Store,1003,Credit Card,,99.99,5.00,3.1,0.00,98.09,,,In-Store,false
100017,87,2024-07-15,Store,1019,Credit Card,,99.99,1.00,3.2,0.00,102.19,,,In-Store,false
100031,61,2024-07-19,Store,1038,PayPal,,44.99,0.45,11.8,0.00,56.34,,,In-Store,false
100048,60,2024-07-19,Store,1012,Credit Card,,89.99,36.00,4.5,0.00,58.49,,,In-Store,false
100063,25,2024-07-22,Store,1025,Credit Card,,429.97,22.50,3.2,0.00,410.67,,,In-Store,false
100028,64,2024-07-10,Store,1010,Credit Card,,249.99,0.00,3.9,0.00,253.89,,,In-Store,false
100045,76,2024-07-20,Store,1028,Credit Card,,289.98,8.00,11.3,0.00,293.28,,,In-Store,false
100072,58,2024-07-17,Store,1008,Credit Card,,159.99,0.00,12.8,0.00,172.79,,,In-Store,false
100095,70,2024-07-19,Store,1012,Credit Card,,504.97,5.50,4.2,0.00,503.67,,,In-Store,false
100052,79,2024-07-01,Store,1005,Credit Card,,134.99,1.35,12.9,0.00,146.54,,,In-Store,true
100086,31,2024-07-11,Store,1039,Credit Card,,159.99,4.80,2.8,0.00,157.99,,,In-Store,false
100096,52,2024-07-25,Store,1019,Debit Card,,87.98,17.20,4.0,0.00,74.78,,,In-Store,false
100107,52,2024-07-12,Store,1014,Credit Card,,89.99,1.80,14.4,0.00,102.59,,,In-Store,false
100113,88,2024-07-27,Store,1043,Credit Card,,79.99,3.20,10.1,0.00,86.89,,,In-Store,false
100176,20,2024-08-11,Store,1034,Credit Card,,179.98,0.00,12.6,0.00,192.58,,,In-Store,false
100187,95,2024-08-23,Store,1001,Credit Card,,189.99,1.90,10.8,0.00,198.89,,,In-Store,false
100189,98,2024-08-22,Store,1047,Credit Card,,134.98,4.50,12.9,0.00,143.38,,,In-Store,false
100190,40,2024-08-05,Store,1010,Credit Card,,159.99,0.00,3.3,0.00,163.29,,,In-Store,false
100220,50,2024-08-21,Store,1001,Credit Card,,94.99,0.00,14.4,0.00,109.39,,,In-Store,false
100228,73,2024-08-05,Store,1021,Credit Card,,94.99,0.00,9.6,0.00,104.59,,,In-Store,false
100238,21,2024-08-23,Store,1045,Credit Card,,129.99,3.90,3.2,0.00,129.29,,,In-Store,false
100245,54,2024-08-01,Store,1036,Debit Card,,299.98,8.50,8.5,0.00,299.98,,,In-Store,false
100256,70,2024-08-04,Store,1008,Credit Card,,129.98,5.40,10.5,0.00,135.08,,,In-Store,false
100262,64,2024-08-19,Store,1010,Credit Card,,255.97,0.00,15.7,0.00,271.67,,,In-Store,false
100268,33,2024-08-08,Store,1003,Credit Card,,84.99,4.25,5.6,0.00,86.34,,,In-Store,false
100273,99,2024-08-13,Store,1010,Credit Card,,424.97,50.20,12.7,0.00,387.47,,,In-Store,false
100278,36,2024-08-31,Store,1005,Credit Card,,199.98,1.00,12.1,0.00,211.08,,,In-Store,false
100280,77,2024-08-17,Store,1015,Credit Card,,319.98,20.80,6.8,0.00,305.98,,,In-Store,false
100281,92,2024-08-07,Store,1014,Credit Card,,324.98,17.50,14.5,0.00,321.98,,,In-Store,false
100297,23,2024-08-05,Store,1006,Credit Card,,84.99,2.55,4.8,0.00,87.24,,,In-Store,false
100373,95,2024-09-18,Store,1038,Credit Card,,244.98,0.00,15.9,0.00,260.88,,,In-Store,false
100379,58,2024-09-04,Store,1012,Credit Card,,109.98,0.00,9.5,0.00,119.48,,,In-Store,false
100382,99,2024-09-17,Store,1013,Credit Card,,209.98,32.55,15.0,0.00,192.43,,,In-Store,false
100397,57,2024-09-11,Store,1045,Credit Card,,159.99,35.20,4.7,0.00,129.49,,,In-Store,false
100405,72,2024-09-19,Store,1022,PayPal,,99.99,0.00,11.0,0.00,110.99,,,In-Store,false
100406,96,2024-09-12,Store,1024,Google Pay,,49.99,0.00,6.5,0.00,56.49,,,In-Store,false
100418,48,2024-09-04,Store,1028,Google Pay,,119.99,0.00,6.3,0.00,126.29,,,In-Store,false
100419,47,2024-09-01,Store,1033,Credit Card,,74.99,0.75,11.3,0.00,85.54,,,In-Store,false
100432,96,2024-09-28,Store,1026,Credit Card,,44.99,2.25,3.1,0.00,45.84,,,In-Store,false
100445,99,2024-09-25,Store,1007,Credit Card,,144.98,2.55,3.6,0.00,146.03,,,In-Store,false
100464,5,2024-09-14,Store,1036,Credit Card,,189.99,15.20,3.9,0.00,178.69,,,In-Store,false
100466,14,2024-09-20,Store,1025,Credit Card,,279.98,0.00,3.3,0.00,283.28,,,In-Store,false
100269,39,2024-08-07,Store,1032,Credit Card,,479.96,0.00,5.2,0.00,485.16,,,In-Store,false
100288,52,2024-08-19,Store,1022,Google Pay,,399.97,68.10,6.7,0.00,338.57,,,In-Store,false
100400,16,2024-09-15,Store,1024,Credit Card,,85.98,1.72,10.4,0.00,94.66,,,In-Store,false
100439,36,2024-09-15,Store,1005,Credit Card,,292.97,0.00,6.0,0.00,298.97,,,In-Store,false
100440,34,2024-09-17,Store,1004,Credit Card,,249.99,12.50,10.9,0.00,248.39,,,In-Store,false
100446,72,2024-09-10,Store,1018,Credit Card,,99.99,0.00,9.4,0.00,109.39,,,In-Store,false
100449,78,2024-09-29,Store,1001,Credit Card,,189.99,0.00,6.2,0.00,196.19,,,In-Store,false
100456,58,2024-09-29,Store,1008,Apple Pay,,139.98,0.00,5.1,0.00,145.08,,,In-Store,false
100481,35,2024-09-07,Store,1004,Credit Card,,224.98,0.00,3.9,0.00,228.88,,,In-Store,false
100393,9,2024-09-15,Store,1042,Debit Card,,59.99,0.00,15.7,0.00,75.69,,,In-Store,false
100550,18,2024-10-06,Store,1015,PayPal,,129.99,11.70,3.5,0.00,121.79,,,In-Store,false
100553,32,2024-10-10,Store,1046,Credit Card,,389.98,0.00,4.7,0.00,394.68,,,In-Store,false
100570,82,2024-10-22,Store,1001,Credit Card,,569.94,0.00,5.9,0.00,575.84,,,In-Store,false
100578,34,2024-10-29,Store,1004,Apple Pay,,124.98,7.65,10.2,0.00,127.53,,,In-Store,false
100589,22,2024-10-05,Store,1029,Credit Card,,114.98,0.00,6.6,0.00,121.58,,,In-Store,false
100596,72,2024-10-20,Store,1018,Credit Card,,459.98,0.00,2.7,0.00,462.68,,,In-Store,false
100604,42,2024-10-13,Store,1001,Credit Card,,464.96,3.60,2.4,0.00,463.76,,,In-Store,false
100619,98,2024-10-22,Store,1029,Credit Card,,139.99,0.00,2.5,0.00,142.49,,,In-Store,false
100627,37,2024-10-16,Store,1045,Credit Card,,584.96,37.80,5.4,0.00,552.56,,,In-Store,false
100630,54,2024-10-28,Store,1029,Credit Card,,149.99,0.00,5.2,0.00,155.19,,,In-Store,false
100638,32,2024-10-04,Store,1008,Credit Card,,159.99,0.00,5.7,0.00,165.69,,,In-Store,false
100640,85,2024-10-08,Store,1016,Credit Card,,249.99,25.00,5.0,0.00,229.99,,,In-Store,false
100646,28,2024-10-13,Store,1003,Credit Card,,134.99,0.00,5.4,0.00,140.39,,,In-Store,false
100653,82,2024-10-03,Store,1001,PayPal,,69.99,0.00,15.2,0.00,85.19,,,In-Store,false
100661,53,2024-10-27,Store,1010,Credit Card,,164.99,0.00,5.4,0.00,170.39,,,In-Store,false
100663,43,2024-10-27,Store,1043,Credit Card,,44.99,0.00,5.3,0.00,50.29,,,In-Store,false
100667,28,2024-10-14,Store,1005,Credit Card,,299.99,15.00,6.5,0.00,291.49,,,In-Store,false
100670,73,2024-10-05,Store,1014,Credit Card,,89.99,0.00,7.6,0.00,97.59,,,In-Store,false
100745,27,2024-11-07,Store,1025,Apple Pay,,129.99,11.70,9.0,0.00,127.29,,,In-Store,false
100758,14,2024-11-21,Store,1041,Cash,,349.96,8.50,7.0,0.00,348.46,,,In-Store,false
100804,29,2024-11-22,Store,1002,Credit Card,,544.96,26.55,15.7,0.00,534.11,,,In-Store,false
100830,32,2024-11-27,Store,1007,Credit Card,,289.98,0.00,11.2,0.00,301.18,,,In-Store,false
100831,25,2024-11-30,Store,1024,Google Pay,,79.99,0.00,14.6,0.00,94.59,,,In-Store,false
100832,60,2024-11-29,Store,1010,Debit Card,,169.99,11.90,5.5,0.00,163.59,,,In-Store,false
100863,27,2024-11-03,Store,1027,Debit Card,,39.99,0.00,4.9,0.00,44.89,,,In-Store,false
100869,7,2024-11-13,Store,1008,Credit Card,,89.99,7.20,6.2,0.00,88.99,,,In-Store,false
100960,80,2024-12-22,Store,1022,Credit Card,,169.98,6.80,8.0,0.00,171.18,,,In-Store,false
100966,38,2024-12-05,Store,1001,Credit Card,,149.99,0.00,3.8,0.00,153.79,,,In-Store,false
100986,24,2024-12-17,Store,1029,Credit Card,,229.99,18.40,3.2,0.00,214.79,,,In-Store,false
100989,57,2024-12-30,Store,1041,PayPal,,94.99,4.75,6.9,0.00,97.14,,,In-Store,false
101001,75,2024-12-25,Store,1002,Credit Card,,259.97,0.00,8.0,0.00,267.97,,,In-Store,false
101013,77,2024-12-27,Store,1017,Credit Card,,85.98,0.00,3.8,0.00,89.78,,,In-Store,false
101014,98,2024-12-18,Store,1031,Credit Card,,339.98,30.60,4.0,0.00,313.38,,,In-Store,false
101019,83,2024-12-26,Store,1045,Cash,,42.99,3.01,10.7,0.00,50.68,,,In-Store,false
101113,3,2025-01-26,Store,1011,Credit Card,,129.99,0.00,5.5,0.00,135.49,,,In-Store,false
100633,71,2024-10-26,Store,1039,Credit Card,,344.97,0.00,4.6,0.00,349.57,,,In-Store,false
100788,52,2024-11-12,Store,1044,Google Pay,,349.98,82.20,14.5,0.00,282.28,,,In-Store,false
100829,80,2024-11-13,Store,1022,Credit Card,,119.98,0.00,4.3,0.00,124.28,,,In-Store,false
100870,92,2024-11-09,Store,1018,Credit Card,,34.99,0.00,6.7,0.00,41.69,,,In-Store,false
100874,61,2024-11-22,Store,1006,Credit Card,,389.97,0.00,6.1,0.00,396.07,,,In-Store,false
100882,58,2024-11-18,Store,1011,Credit Card,,89.99,25.20,5.9,0.00,70.69,,,In-Store,false
100950,71,2024-12-16,Store,1008,PayPal,,267.96,1.72,12.9,0.00,279.14,,,In-Store,false
100951,46,2024-12-20,Store,1019,Credit Card,,279.98,1.40,5.1,0.00,283.68,,,In-Store,false
100955,59,2024-12-06,Store,1023,Debit Card,,99.99,10.00,7.4,0.00,97.39,,,In-Store,false
100997,85,2024-12-20,Store,1017,Credit Card,,42.99,0.00,2.4,0.00,45.39,,,In-Store,false
101026,100,2024-12-27,Store,1030,Debit Card,,39.99,4.00,7.0,0.00,42.99,,,In-Store,false
101016,43,2024-12-01,Store,1001,Credit Card,,42.99,1.29,5.1,0.00,46.80,,,In-Store,false
101116,7,2025-01-18,Store,1046,Credit Card,,439.98,19.00,15.8,0.00,436.78,,,In-Store,false
101125,97,2025-01-17,Store,1034,Credit Card,,224.97,15.75,15.2,0.00,224.42,,,In-Store,false
101141,3,2025-01-29,Store,1010,Apple Pay,,49.99,0.00,12.3,0.00,62.29,,,In-Store,false
101146,74,2025-01-21,Store,1009,Credit Card,,169.99,0.00,4.2,0.00,174.19,,,In-Store,false
101154,5,2025-01-15,Store,1030,Credit Card,,254.98,8.00,13.7,0.00,260.68,,,In-Store,false
101156,76,2025-01-04,Store,1024,Credit Card,,159.99,0.00,15.4,0.00,175.39,,,In-Store,false
101195,98,2025-01-21,Store,1047,Credit Card,,219.96,16.75,4.9,0.00,208.11,,,In-Store,false
101199,13,2025-01-31,Store,1003,Credit Card,,349.97,1.60,3.3,0.00,351.67,,,In-Store,false
101200,31,2025-01-30,Store,1008,Google Pay,,129.99,0.00,6.3,0.00,136.29,,,In-Store,false
101201,39,2025-01-12,Store,1047,Credit Card,,389.97,7.80,13.8,0.00,395.97,,,In-Store,false
101203,89,2025-01-10,Store,1022,Google Pay,,229.99,2.30,5.2,0.00,232.89,,,In-Store,false
101206,35,2025-01-12,Store,1003,Credit Card,,267.97,1.72,14.9,0.00,281.15,,,In-Store,false
101209,11,2025-01-02,Store,1033,Debit Card,,229.99,9.20,8.4,0.00,229.19,,,In-Store,false
101220,6,2025-01-23,Store,1043,Credit Card,,324.98,0.00,5.7,0.00,330.68,,,In-Store,false
101278,62,2025-02-12,Store,1032,Credit Card,,89.99,0.00,5.1,0.00,95.09,,,In-Store,false
101282,34,2025-02-20,Store,1038,Apple Pay,,164.98,5.65,9.2,0.00,168.53,,,In-Store,false
101298,49,2025-02-05,Store,1009,Google Pay,,84.99,6.80,4.1,0.00,82.29,,,In-Store,false
101307,11,2025-02-02,Store,1031,Debit Card,,169.98,45.89,4.5,0.00,128.59,,,In-Store,false
101321,35,2025-02-25,Store,1005,Credit Card,,94.99,0.00,3.5,0.00,98.49,,,In-Store,false
101345,30,2025-02-28,Store,1026,Credit Card,,199.98,0.00,12.9,0.00,212.88,,,In-Store,false
101353,84,2025-02-08,Store,1029,Credit Card,,139.99,0.00,3.1,0.00,143.09,,,In-Store,false
101369,60,2025-02-06,Store,1039,Credit Card,,292.97,2.58,7.5,0.00,297.89,,,In-Store,false
101384,55,2025-02-21,Store,1036,Credit Card,,194.98,0.00,5.7,0.00,200.68,,,In-Store,false
101388,44,2025-02-23,Store,1008,Credit Card,,259.98,6.00,4.7,0.00,258.68,,,In-Store,false
101393,51,2025-02-10,Store,1023,Google Pay,,69.99,0.00,3.3,0.00,73.29,,,In-Store,false
101403,26,2025-02-07,Store,1002,Credit Card,,169.98,0.00,3.1,0.00,173.08,,,In-Store,false
101422,31,2025-02-22,Store,1011,Credit Card,,139.99,0.00,5.5,0.00,145.49,,,In-Store,false
101426,44,2025-02-02,Store,1008,Credit Card,,229.99,6.90,7.4,0.00,230.49,,,In-Store,false
101485,11,2025-03-06,Store,1047,Credit Card,,42.99,0.00,6.9,0.00,49.89,,,In-Store,false
101501,9,2025-03-25,Store,1036,Credit Card,,34.99,3.15,7.1,0.00,38.94,,,In-Store,false
101504,87,2025-03-22,Store,1044,Credit Card,,89.99,3.60,10.3,0.00,96.69,,,In-Store,false
101511,56,2025-03-26,Store,1018,Credit Card,,129.99,0.00,12.1,0.00,142.09,,,In-Store,false
101517,50,2025-03-03,Store,1043,Credit Card,,184.98,0.00,3.2,0.00,188.18,,,In-Store,false
101518,85,2025-03-26,Store,1014,Credit Card,,374.96,8.00,5.0,0.00,371.96,,,In-Store,false
101519,29,2025-03-09,Store,1043,Credit Card,,199.98,0.00,5.0,0.00,204.98,,,In-Store,false
101524,39,2025-03-08,Store,1032,Credit Card,,137.98,0.00,2.7,0.00,140.68,,,In-Store,false
101537,77,2025-03-10,Store,1020,Apple Pay,,229.99,0.00,8.8,0.00,238.79,,,In-Store,false
101554,56,2025-03-09,Store,1018,Credit Card,,379.96,69.20,3.1,0.00,313.86,,,In-Store,false
101555,32,2025-03-11,Store,1010,Google Pay,,409.97,0.00,11.8,0.00,421.77,,,In-Store,false
101556,21,2025-03-05,Store,1028,Cash,,517.96,0.00,5.6,0.00,523.56,,,In-Store,false
101573,79,2025-03-12,Store,1038,Credit Card,,34.99,0.00,4.3,0.00,39.29,,,In-Store,false
101587,85,2025-03-12,Store,1015,Credit Card,,89.99,8.10,3.7,0.00,85.59,,,In-Store,false
101588,88,2025-03-27,Store,1004,Credit Card,,209.98,5.60,6.9,0.00,211.28,,,In-Store,false
101593,16,2025-03-06,Store,1045,Credit Card,,559.97,12.60,2.7,0.00,550.07,,,In-Store,false
101597,31,2025-03-22,Store,1039,Credit Card,,259.97,0.00,7.8,0.00,267.77,,,In-Store,false
101599,47,2025-03-07,Store,1034,Credit Card,,429.98,37.40,3.3,0.00,395.88,,,In-Store,false
101600,15,2025-03-24,Store,1010,Credit Card,,99.99,0.00,8.3,0.00,108.29,,,In-Store,false
101602,4,2025-03-25,Store,1044,Debit Card,,149.99,0.00,5.4,0.00,155.39,,,In-Store,false
101610,34,2025-03-26,Store,1003,Credit Card,,609.95,24.00,5.4,0.00,591.35,,,In-Store,false
101649,16,2025-03-11,Store,1025,Credit Card,,369.97,16.00,2.5,0.00,356.47,,,In-Store,false
101652,48,2025-03-02,Store,1024,Credit Card,,249.97,6.75,5.8,0.00,249.02,,,In-Store,false
101710,69,2025-04-02,Store,1025,Credit Card,,119.99,0.00,6.1,0.00,126.09,,,In-Store,false
101726,11,2025-04-20,Store,1042,Credit Card,,59.99,0.00,7.9,0.00,67.89,,,In-Store,false
101754,86,2025-04-21,Store,1029,Apple Pay,,189.99,17.10,6.0,0.00,178.89,,,In-Store,false
101757,78,2025-04-20,Store,1003,Credit Card,,49.99,0.00,5.9,0.00,55.89,,,In-Store,false
101776,28,2025-04-27,Store,1003,Credit Card,,84.99,0.00,3.6,0.00,88.59,,,In-Store,false
101812,98,2025-04-07,Store,1029,Credit Card,,337.97,9.60,6.7,0.00,335.07,,,In-Store,false
101816,2,2025-04-27,Store,1002,Credit Card,,529.98,0.00,5.8,0.00,535.78,,,In-Store,false
101827,67,2025-04-11,Store,1001,Credit Card,,139.99,14.00,5.5,0.00,131.49,,,In-Store,false
101830,20,2025-04-16,Store,1047,Credit Card,,229.98,6.75,10.3,0.00,233.53,,,In-Store,false
101839,65,2025-04-12,Store,1021,Credit Card,,129.99,2.60,6.2,0.00,133.59,,,In-Store,false
101852,52,2025-04-14,Store,1020,Credit Card,,42.99,0.00,4.9,0.00,47.89,,,In-Store,false
101861,44,2025-04-07,Store,1046,Credit Card,,137.98,7.85,6.5,0.00,136.63,,,In-Store,false
101875,98,2025-04-05,Store,1042,PayPal,,119.99,0.00,6.1,0.00,126.09,,,In-Store,false
101892,11,2025-04-08,Store,1032,Credit Card,,329.98,0.00,5.5,0.00,335.48,,,In-Store,false
101896,34,2025-04-08,Store,1004,Credit Card,,234.98,4.50,14.2,0.00,244.68,,,In-Store,false
101903,62,2025-04-22,Store,1034,Credit Card,,84.99,2.55,4.9,0.00,87.34,,,In-Store,false
101943,34,2025-05-30,Store,1003,Debit Card,,149.99,0.00,14.1,0.00,164.09,,,In-Store,false
101944,68,2025-05-23,Store,1037,Credit Card,,359.97,0.00,4.2,0.00,364.17,,,In-Store,false
101950,65,2025-05-31,Store,1016,Credit Card,,94.99,0.00,12.4,0.00,107.39,,,In-Store,false
101959,25,2025-05-07,Store,1026,Credit Card,,169.98,14.25,15.4,0.00,171.13,,,In-Store,false
101964,78,2025-05-02,Store,1004,Credit Card,,94.99,1.90,6.5,0.00,99.59,,,In-Store,false
101965,52,2025-05-03,Store,1016,Credit Card,,74.99,3.00,9.2,0.00,81.19,,,In-Store,false
101975,17,2025-05-31,Store,1047,Credit Card,,169.99,0.00,13.3,0.00,183.29,,,In-Store,false
101977,90,2025-05-24,Store,1006,Credit Card,,359.98,10.40,6.9,0.00,356.48,,,In-Store,false
101986,46,2025-05-15,Store,1040,Credit Card,,134.99,4.05,4.2,0.00,135.14,,,In-Store,false
101998,54,2025-05-15,Store,1037,Credit Card,,159.99,0.00,12.0,0.00,171.99,,,In-Store,false
102003,14,2025-05-18,Store,1027,PayPal,,159.99,9.60,16.0,0.00,166.39,,,In-Store,false
102011,50,2025-05-09,Store,1002,Credit Card,,392.97,0.00,4.4,0.00,397.37,,,In-Store,false
102029,27,2025-05-10,Store,1024,Credit Card,,139.99,0.00,6.4,0.00,146.39,,,In-Store,false
102036,16,2025-05-09,Store,1028,Credit Card,,339.98,17.00,12.9,0.00,335.88,,,In-Store,false
102042,77,2025-05-21,Store,1040,Debit Card,,42.99,0.00,2.9,0.00,45.89,,,In-Store,false
